,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
66,1A,Arab World,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,26.7429591168975,Aggregates,Aggregates,Aggregates,,
67,1A,Arab World,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,28.1643315312006,Aggregates,Aggregates,Aggregates,,
68,1A,Arab World,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,26.0866655838244,Aggregates,Aggregates,Aggregates,,
69,1A,Arab World,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,27.5723407725862,Aggregates,Aggregates,Aggregates,,
70,1A,Arab World,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,29.1199763067244,Aggregates,Aggregates,Aggregates,,
71,1A,Arab World,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,28.3802242645208,Aggregates,Aggregates,Aggregates,,
72,1A,Arab World,"Labor force, total",2024,134111416.0,Aggregates,Aggregates,Aggregates,,
73,1A,Arab World,"Labor force, total",2023,132483437.0,Aggregates,Aggregates,Aggregates,,
74,1A,Arab World,"Labor force, total",2022,140858489.0,Aggregates,Aggregates,Aggregates,,
75,1A,Arab World,"Labor force, total",2021,135835046.0,Aggregates,Aggregates,Aggregates,,
76,1A,Arab World,"Labor force, total",2020,132739980.0,Aggregates,Aggregates,Aggregates,,
77,1A,Arab World,"Labor force, total",2019,132764410.0,Aggregates,Aggregates,Aggregates,,
78,1A,Arab World,"Labor force, total",2018,130730929.0,Aggregates,Aggregates,Aggregates,,
79,1A,Arab World,"Labor force, total",2017,129744812.0,Aggregates,Aggregates,Aggregates,,
80,1A,Arab World,"Labor force, total",2016,129257516.0,Aggregates,Aggregates,Aggregates,,
81,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,7.42393891631139,Aggregates,Aggregates,Aggregates,,
82,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,7.82188402128467,Aggregates,Aggregates,Aggregates,,
83,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,8.38855235263485,Aggregates,Aggregates,Aggregates,,
84,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,9.53894339285438,Aggregates,Aggregates,Aggregates,,
85,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,9.86550041950631,Aggregates,Aggregates,Aggregates,,
86,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,8.16211430457681,Aggregates,Aggregates,Aggregates,,
87,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,8.42228555555843,Aggregates,Aggregates,Aggregates,,
88,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,8.22060887050551,Aggregates,Aggregates,Aggregates,,
89,S3,Caribbean small states,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,8.49871900649743,Aggregates,Aggregates,Aggregates,,
90,S3,Caribbean small states,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,19.2559250471584,Aggregates,Aggregates,Aggregates,,
91,S3,Caribbean small states,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,20.3886325307892,Aggregates,Aggregates,Aggregates,,
92,S3,Caribbean small states,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,20.9545181493444,Aggregates,Aggregates,Aggregates,,
93,S3,Caribbean small states,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,24.0213836543867,Aggregates,Aggregates,Aggregates,,
94,S3,Caribbean small states,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,25.1815984783334,Aggregates,Aggregates,Aggregates,,
95,S3,Caribbean small states,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,20.8033594594446,Aggregates,Aggregates,Aggregates,,
96,S3,Caribbean small states,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,20.9575464792081,Aggregates,Aggregates,Aggregates,,
97,S3,Caribbean small states,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,20.669146702722,Aggregates,Aggregates,Aggregates,,
98,S3,Caribbean small states,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,21.0441126733202,Aggregates,Aggregates,Aggregates,,
99,S3,Caribbean small states,"Labor force, total",2024,1926439.0,Aggregates,Aggregates,Aggregates,,
100,S3,Caribbean small states,"Labor force, total",2023,1919128.0,Aggregates,Aggregates,Aggregates,,
101,S3,Caribbean small states,"Labor force, total",2022,1904928.0,Aggregates,Aggregates,Aggregates,,
102,S3,Caribbean small states,"Labor force, total",2021,1874463.0,Aggregates,Aggregates,Aggregates,,
103,S3,Caribbean small states,"Labor force, total",2020,1853369.0,Aggregates,Aggregates,Aggregates,,
104,S3,Caribbean small states,"Labor force, total",2019,1934297.0,Aggregates,Aggregates,Aggregates,,
105,S3,Caribbean small states,"Labor force, total",2018,1933234.0,Aggregates,Aggregates,Aggregates,,
106,S3,Caribbean small states,"Labor force, total",2017,1901718.0,Aggregates,Aggregates,Aggregates,,
