,id,name
16517,PER.OC.GEO.RRL.SEC.PS,"World Bank: Average expenditure per secondary student, rural areas (in USD or local currency)"
16518,PER.OC.GEO.RRL.SR,World Bank: Share of senior secondary education spending on rural areas (%)
16519,PER.OC.GEO.RRL.TER,World Bank: Share of tertiary education spending on rural areas (%)
16520,PER.OC.GEO.RRL.TNR,"World Bank: Teaching/Non-Teaching Staff Ratio, rural areas"
16521,PER.OC.GEO.RU.PRM,"World Bank: Ratio of rural/urban per capita expenditures, secondary"
16522,PER.OC.GEO.RU.SEC,"World Bank: Ratio of rural/urban per capita expenditures, primary"
16523,PER.OC.GEO.URB,World Bank: Share of education spending on urban areas (%)
16524,PER.OC.GEO.URB.JR,World Bank: Share of junior secondary education spending on urban areas (%)
16525,PER.OC.GEO.URB.P40,"World Bank: Share of expenditures for the poorest 40%, urban areas"
16526,PER.OC.GEO.URB.PCR,"World Bank: Pupil/Classroom Ratio, urban areas"
16527,PER.OC.GEO.URB.PP,World Bank: Share of pre-primary education spending on urban areas (%)
16528,PER.OC.GEO.URB.PPC,"World Bank: Pupils/Class, urban areas"
16529,PER.OC.GEO.URB.PRM,World Bank: Share of primary education spending on urban areas (%)
16530,PER.OC.GEO.URB.PRM.PER,"World Bank: Average expenditure per primary student, urban areas (in USD or local currency)"
16531,PER.OC.GEO.URB.PSTF,"World Bank: Pupil/Total Staff Ratio, urban areas"
16532,PER.OC.GEO.URB.PTR,"World Bank: Pupil/Teacher Ratio, urban areas"
16533,PER.OC.GEO.URB.R40,"World Bank: Share of expenditures for the richest 40%, urban areas"
16534,PER.OC.GEO.URB.SEC,World Bank: Share of secondary education spending on urban areas (%)
16535,PER.OC.GEO.URB.SEC.PS,"World Bank: Average expenditure per secondary student, urban areas (in USD or local currency)"
16536,PER.OC.GEO.URB.SR,World Bank: Share of senior secondary education spending on urban areas (%)
16537,PER.OC.GEO.URB.TER,World Bank: Share of tertiary education spending on urban areas (%)
16538,PER.OC.GEO.URB.TNR,"World Bank: Teaching/Non-Teaching Staff Ratio, urban areas"
16539,PER.OC.GOV.PRIV,World Bank: Share of total public education expenditure for private institutions (%)
16540,PER.OC.HIV.ABS,World Bank: Total education expenditure lost to HIV/AIDS related teacher absenteeism (USD millions)
16541,PER.OC.HIV.OVC.ENR,World Bank: Total cost of enrolling HIV/AIDS orphans (in USD millions)
16542,PER.OC.HIV.OVC.PRM,World Bank: Orphans and Vulnerable Children (OVC) Cash Transfer to Schools per primary student (in USD)
16543,PER.OC.HIV.OVC.SEC,World Bank: Orphans and Vulnerable Children (OVC) Cash Transfer to Schools per secondary student (in USD)
16544,PER.OC.HIV.OVC.TOT,World Bank: Total Cash Transfers for Orphans and Vulnerable Children (OVCs) (in USD)
16545,PER.OC.HIV.SHARE,World Bank: Share of total education expenditures for HIV/AIDS interventions (%)
16546,PER.OC.HIV.TOT,World Bank: Share of total education expenditure lost due to HIV/AIDS (%)
16547,PER.OC.HIV.TT,World Bank: Additional cost of teacher education due to HIV/AIDS (USD millions)
16548,PER.OC.HIV.USD,World Bank: Total education expenditure lost to HIV/AIDS (USD millions)
16549,PER.OC.MAIN.RCT,World Bank: Operations and Maintenance (% of recurrent education expenditure)
16550,PER.OC.MAIN.TOT,World Bank: Operations and Maintenance (% of total education expenditure)
16551,PER.OC.PTXT,World Bank: Pupil/Textbook Ratio
16552,PER.OC.SPECIAL.SHARE,World Bank: Share of total education expenditures for special education/disabilities (%)
16553,PER.OC.TLM,World Bank: Teaching/learning materials (% of total education expenditures)
16554,PER.OC.TLM.RCT,World Bank: Teaching/learning materials (% of total recurrent education expenditures)
16555,PER.OC.TRA.BAS,"World Bank: Per student transfer by central to subnational government, basic (USD or local currency)"
16556,PER.OC.TRA.GDP,World Bank: Central Government Transfers for education (% of GDP)
16557,PER.OC.TRA.OVERALL,World Bank: Per student transfer by central to subnational government (USD or local currency)
16558,PER.OC.TRA.PP,"World Bank: Per student transfer by central to subnational government, pre-primary (USD or local currency)"
16559,PER.OC.TRA.PRM,"World Bank: Per student transfer by central to subnational government, primary (USD or local currency)"
16560,PER.OC.TRA.RCT,World Bank: Share of recurrent education expenditures for transfers (%)
16561,PER.OC.TRA.SEC,"World Bank: Per student transfer by central to subnational government, secondary (USD or local currency)"
16562,PER.OC.TRA.TER,World Bank: Per student funding transfer by central government to tertiary institutions (USD or local currency)
16563,PER.OC.TRA.TOT,World Bank: Share of total central government transfers for education (%)
16564,PER.OC.TRA.TOT.SHARE,World Bank: Share of total education expenditures for transfers (%)
16565,PER.OC.TRA.USD,World Bank: Total Transfers (local currency or USD millions)
16566,PER.OC.TT.PRM,"World Bank: Ratio of expenditures per student, teacher training to primary"
16567,PER.OC.TT.RCT,World Bank: Teacher Training (% of recurrent education expenditures)
16568,PER.OC.TT.TOT,World Bank: Teacher Training (% of total education expenditure)
16569,PER.OC.TXT.RCT,World Bank: Textbooks (% of total recurrent education expenditures)
16570,PER.OC.TXT.TOT,World Bank: Textbooks (% of total education expenditures)
16571,PER.OC.UTL.RCT,World Bank: Utilities (% of recurrent education expenditure)
16572,PER.OC.UTL.TOT,World Bank: Utilities (% of total education expenditure)
16573,PER.PER.TEACH.SHARE,World Bank: Share of teachers for primary (%)
16574,PER.PP.ADMIN,World Bank: Share of pre-primary expenditures for administration (%)
16575,PER.PP.CAP.SHARE,"World Bank: Share of total capital education expenditure (%), pre-primary"
16576,PER.PP.CPL,World Bank: Capital share of pre-primary expenditures (%)
16577,PER.PP.EXE.CPL,"World Bank: Capital education budget execution rate (%), pre-primary"
16578,PER.PP.EXE.RCT,"World Bank: Recurrent education budget execution rate (%), pre-primary"
16579,PER.PP.EXE.TOT,"World Bank: Education budget execution rate, pre-primary (%)"
16580,PER.PP.GDP,World Bank: Share of GDP for education expenditures on pre-primary education (%)
16581,PER.PP.ITL.SHARE,World Bank: Share of education expenditures from international sources for pre-primary education (%)
16582,PER.PP.PCR,"World Bank: Pupil/Classroom Ratio, pre-primary"
16583,PER.PP.PPC,"World Bank: Pupils/Class, pre-primary"
16584,PER.PP.PRIV,"World Bank: Share of pre-primary schools, privately managed (%)"
16585,PER.PP.PS.GDP,"World Bank: Public education expenditure per student (% of GDP per capita), pre-primary"
16586,PER.PP.PS.PRM,"World Bank: Ratio of expenditures per student, pre-primary to primary"
16587,PER.PP.PS.RCT,World Bank: Recurrent expenditures per pre-primary student (USD or local currency)
16588,PER.PP.PS.RCT.RATIO,World Bank: Ratio of pre-primary per capita/per student recurrent expenditures relative to primary education
16589,PER.PP.PS.USD,"World Bank: Expenditures per student per year (in USD), pre-primary"
16590,PER.PP.PSTF,"World Bank: Pupil/Total Staff Ratio, pre-primary"
16591,PER.PP.PTR,"World Bank: Pupil/Teacher Ratio, pre-primary"
16592,PER.PP.PVT.FEE,"World Bank: Private institution fees, pre-primary (in USD or local currency)"
16593,PER.PP.QLT.P40,"World Bank: Share of education expenditures for the poorest 40% of students (%), Pre-Primary"
16594,PER.PP.QLT.Q1,World Bank: Share of pre-primary education expenditures for Quintile 1 (poorest) (%)
16595,PER.PP.QLT.Q2,World Bank: Share of pre-primary education expenditures for Quintile 2 (%)
16596,PER.PP.QLT.Q3,World Bank: Share of pre-primary education expenditures for Quintile 3 (%)
16597,PER.PP.QLT.Q4,World Bank: Share of pre-primary education expenditures for Quintile 4 (%)
16598,PER.PP.QLT.Q5,World Bank: Share of pre-primary education expenditures for Quintile 5 (richest) (%)
16599,PER.PP.QTL.NP,World Bank: Share of total pre-primary education expenditures for non-poor students (%)
16600,PER.PP.QTL.POOR,World Bank: Share of total pre-primary education expenditures for poor students (%)
16601,PER.PP.QTL.R40,"World Bank: Share of education expenditures for the richest 40% of students (%), Pre-Primary"
16602,PER.PP.RCT,World Bank: Recurrent share of pre-primary expenditures (%)
16603,PER.PP.RCT.TOT,"World Bank: Share of total recurrent education expenditure (%), pre-primary"
16604,PER.PP.SAL,World Bank: Salaries' share of pre-primary expenditures (%)
16605,PER.PP.SAL.RCT,World Bank: Share of recurrent education expenditures for pre-primary salaries (%)
16606,PER.PP.SAL.TOT,World Bank: Share of total education expenditures for pre-primary salaries (%)
16607,PER.PP.SAL.USD,"World Bank: Average Annual Teacher Salary in USD, pre-primary"
16608,PER.PP.SOR.GOV,World Bank: Share of pre-primary education expenditures from government sources (%)
16609,PER.PP.TEACH.SHARE,World Bank: Share of teachers for pre-primary education (%)
16610,PER.PP.TNR,"World Bank: Teaching/Non-Teaching Staff Ratio, pre-primary"
16611,PER.PP.TOT,World Bank: Share of total education expenditure for pre-primary education (%)
16612,PER.PP.TOTEXP,World Bank: Total expenditures on pre-primary education (USD or local currency)
16613,PER.PRIV.MANAGE,"World Bank: Share of secondary schools, privately managed (%)"
16614,PER.PRM.ADMIN,World Bank: Share of primary expenditures for administration (%)
16615,PER.PRM.CIVIL.SAL,"World Bank: Civil Service Teachers, Annual Salary (in USD or local currency), primary"
16616,PER.PRM.CIVIL.SHARE,World Bank: Civil Service Primary Teachers (% of total primary teachers)
16617,PER.PRM.COM.SAL,"World Bank: Community/Locally-Hired Teachers, Annual Salary (in USD or local currency), primary"
16618,PER.PRM.COM.SHARE,World Bank: Community/Locally-Hired Primary Teachers (% of total primary teachers)
16619,PER.PRM.CONTRACT,World Bank: Contract/Part-Time primary teachers (% of total teachers)
16620,PER.PRM.CONTRACT.SAL,"World Bank: Contract Teachers, Annual Salary (in USD or local currency), primary"
16621,PER.PRM.CPL,World Bank: Capital share of primary expenditures (%)
16622,PER.PRM.CPL.TOT,"World Bank: Share of total capital education expenditure (%), primary"
16623,PER.PRM.DS.SHARE,"World Bank: Share of schools with double shifts (%), primary"
16624,PER.PRM.EFF.REP,"World Bank: Repetition/Drop-out Inefficiency Cost, primary"
16625,PER.PRM.EFF.REP.YEAR,"World Bank: Repetition/Dropout Inefficiency Annual Resource Input Ratio, primary"
16626,PER.PRM.EFF.REP.YEAR.PUB,"World Bank: Repetition/Dropout Inefficiency Annual Resource Input Ratio, primary public schools"
16627,PER.PRM.EFF.REP.YEAR.PVT,"World Bank: Repetition/Dropout Inefficiency Annual Resource Input Ratio, primary private schools"
16628,PER.PRM.EFF.TCHRSUPPLY,World Bank: Cost Burden of Teacher Oversupply (% of total education expenditures)
16629,PER.PRM.EFF.TOT,"World Bank: Total Cost of Inefficiencies (USD or local currency), primary"
16630,PER.PRM.EFF.WASTAGE,"World Bank: Wastage Index (%), Total Primary Expenditures"
16631,PER.PRM.EXE.CPL,"World Bank: Capital education budget execution rate (%), primary"
16632,PER.PRM.EXE.RCT,"World Bank: Recurrent education budget execution rate (%), primary"
16633,PER.PRM.EXE.SAL,"World Bank: Salary execution rate (%), primary"
16634,PER.PRM.EXE.TOT,"World Bank: Education budget execution rate, primary (%)"
16635,PER.PRM.GDP,World Bank: Share of GDP for education expenditures on primary education (%)
16636,PER.PRM.GS.RCT,World Bank: Share of primary recurrent expenditures for goods and services (%)
16637,PER.PRM.HH.BOARD,World Bank: Household spending per student on room/board for primary education (USD or local currency)
16638,PER.PRM.HH.FEES.TOT,"World Bank: Total household spending on school fees, primary (USD or local currency)"
16639,PER.PRM.HH.TEXT,World Bank: Household spending per student on textbooks for primary education (USD or local currency)
16640,PER.PRM.HH.TRNSPT,World Bank: Household spending per student on transportation for primary education (USD or local currency)
16641,PER.PRM.HH.TUIT,World Bank: Household spending per student on tuition for primary education (USD or local currency)
16642,PER.PRM.HH.UNIF,World Bank: Household spending per student on uniforms/clothing for primary education (USD or local currency)
16643,PER.PRM.ITL.SHARE,World Bank: Share of education expenditures from international sources for primary education (%)
16644,PER.PRM.PCR,"World Bank: Pupil/Classroom Ratio, primary"
16645,PER.PRM.PNTR,"World Bank: Pupil/Administration (Non-Teaching) Staff Ratio, primary"
16646,PER.PRM.PPC,"World Bank: Pupils/Class, primary"
16647,PER.PRM.PPS,"World Bank: Pupils/School, primary"
16648,PER.PRM.PPS.PRIV,World Bank: Pupils/Private Primary School
16649,PER.PRM.PPS.PUB,World Bank: Pupils/Public Primary School
16650,PER.PRM.PQTR,"World Bank: Pupils/Certified Teacher Ratio, primary"
16651,PER.PRM.PRIV.PS,World Bank: Per student expenditures in private primary institutions (in USD or local currency)
16652,PER.PRM.PS.GDP,"World Bank: Public education expenditure per student (% of GDP per capita), primary"
16653,PER.PRM.PS.NONSAL,"World Bank: Per student non-salary spending, primary (in USD or local currency)"
16654,PER.PRM.PS.PUB,World Bank: Per student expenditures in public primary institutions (in USD or local currency)
16655,PER.PRM.PS.USD,"World Bank: Expenditures per student per year (in USD), primary"
16656,PER.PRM.PSTF,"World Bank: Pupil/Total Staff Ratio, primary"
16657,PER.PRM.PTC.CIVIL,World Bank: Pupil/Teacher Ratio for primary schools with Civil Service Teachers
16658,PER.PRM.PTR,"World Bank: Pupil/Teacher Ratio, primary"
16659,PER.PRM.PTR.CONTRACT,World Bank: Pupil/Teacher Ratio for primary schools with Contract Teachers
16660,PER.PRM.PTR.PRIV,World Bank: Pupil/Teacher Ratio for Private Primary Schools
16661,PER.PRM.PTR.PUBLIC,World Bank: Pupil/Teacher Ratio for Public Primary Schools
16662,PER.PRM.PVT.FEE,"World Bank: Private institution fees, primary (in USD or local currency)"
16663,PER.PRM.PVT.SHARE,"World Bank: Share of primary schools, privately managed (% of total schools)"
16664,PER.PRM.QLT.Q1,World Bank: Share of primary education expenditures for Quintile 1 (poorest) (%)
16665,PER.PRM.QLT.Q2,World Bank: Share of primary education expenditures for Quintile 2 (%)
16666,PER.PRM.QLT.Q3,World Bank: Share of primary education expenditures for Quintile 3 (%)
16667,PER.PRM.QLT.Q4,World Bank: Share of primary education expenditures for Quintile 4 (%)
16668,PER.PRM.QLT.Q5,World Bank: Share of primary education expenditures for Quintile 5 (richest) (%)
16669,PER.PRM.QTL.NP,World Bank: Share of total primary education expenditures for non-poor students (%)
16670,PER.PRM.QTL.P40,"World Bank: Share of education expenditures for the poorest 40% of students (%), Primary"
16671,PER.PRM.QTL.POOR,World Bank: Share of total primary education expenditures for poor students (%)
16672,PER.PRM.QTL.R40,"World Bank: Share of education expenditures for the richest 40% of students (%), Primary"
16673,PER.PRM.RCT,World Bank: Recurrent share of primary expenditures (%)
16674,PER.PRM.RCT.GDP,World Bank: Primary recurrent expenditures as a share of GDP (%)
16675,PER.PRM.RCT.PS,World Bank: Recurrent expenditures per primary student (USD or local currency)
16676,PER.PRM.RCT.TOT,"World Bank: Share of total recurrent education expenditure (%), primary"
16677,PER.PRM.SAL,World Bank: Salaries' share of primary expenditures (%)
16678,PER.PRM.SAL.GDP,"World Bank: Ratio of Teacher Salaries to per capita GDP, primary"
16679,PER.PRM.SAL.LOC,"World Bank: Average Annual Teacher Salary in local currency, primary"
16680,PER.PRM.SAL.PS,World Bank: Salary expenditures per primary student (USD or local currency)
16681,PER.PRM.SAL.RCT,World Bank: Share of recurrent education expenditures for primary salaries (%)
16682,PER.PRM.SAL.SHARE,World Bank: Share of total salary expenditures for primary (%)
16683,PER.PRM.SAL.SHARE.RCT,World Bank: Salaries' share of primary recurrent expenditures (%)
16684,PER.PRM.SAL.TOT,World Bank: Share of total education expenditures for primary salaries (%)
16685,PER.PRM.SAL.USD,"World Bank: Average Annual Teacher Salary in USD, primary"
16686,PER.PRM.TCH.HRS,"World Bank: Average annual teaching load, primary (hours of instruction per year)"
16687,PER.PRM.TCH.JOB,World Bank: Share of primary teachers holding more than one job (%)
16688,PER.PRM.TLM.PS,"World Bank: Per student expenditures on Teaching/learning materials, primary (in USD or local currency)"
16689,PER.PRM.TNR,"World Bank: Teaching/Non-Teaching Staff Ratio, primary"
16690,PER.PRM.TOT,World Bank: Share of total education expenditure for primary education (%)
16691,PER.PRM.TOT.CPL,"World Bank: Capital share of total education expenditure (%), primary"
16692,PER.PRM.TOTEXP,World Bank: Total expenditures on primary education (USD or local currency)
16693,PER.PRM.TRANSFER.RCT,World Bank: Share of primary recurrent expenditures for transfers (%)
16694,PER.PRM.TS.SHARE,"World Bank: Share of schools with triple shifts (%), primary"
16695,PER.PRM.TTL.GOV,World Bank: Share of total government expenditures (all sectors) for primary education expenditures (%)
16696,PER.PRM.UTL.SHARE,World Bank: Share of primary expenditures for utilities (%)
16697,PER.PVT.PRM.TOT,World Bank: Share of total education expenditures for private primary schools (%)
16698,PER.PVT.SEC.TOT,World Bank: Share of total education expenditures for private secondary schools (%)
16699,PER.PVT.TER.TOT,World Bank: Share of total education expenditures for private tertiary institutions (%)
16700,PER.RRL.HH.SHARE,"World Bank: Share of total household expenditures for education, rural areas (%)"
16701,PER.RRL.HH.TOTSHARE,World Bank: Share of total household education expenditures from rural areas (%)
16702,PER.SAL.HOURLY,World Bank: Average hourly wage for teachers (in USD or local currency)
16703,PER.SAL.HR.WEEK,World Bank: Teachers total working hours per week
16704,PER.SAL.MOE.MONTH,World Bank: Average monthly education sector salary (in USD or local currency)
16705,PER.SAL.NOT,World Bank: Share of teachers not on the government payroll (%)
16706,PER.SAL.PRM.WEEK,World Bank: Primary teachers total working hours per week
16707,PER.SAL.PUB,World Bank: Average teacher salary in public schools (in USD or local currency)
16708,PER.SAL.SEC.WEEK,World Bank: Secondary teachers total working hours per week
16709,PER.SAL.TEACH.MONTH.USD,World Bank: Average monthly teacher salary (in USD or local currency)
16710,PER.SAL.TEACH.TOT.USD,World Bank: Total teacher salary expenditures (in USD or local currency)
16711,PER.SEC.ADMIN,World Bank: Share of secondary expenditures for administration (%)
16712,PER.SEC.CIVIL.SAL,"World Bank: Civil Service Teachers, Annual Salary (in USD or local currency), secondary"
16713,PER.SEC.CIVIL.SHARE,World Bank: Civil Service Secondary Teachers (% of total secondary teachers)
16714,PER.SEC.COM.SAL,"World Bank: Community/Locally-Hired Teachers, Annual Salary (in USD or local currency), secondary"
16715,PER.SEC.COM.SHARE,World Bank: Community/Locally-Hired Secondary Teachers (% of total secondary teachers)
16716,PER.SEC.CONTRACT,World Bank: Contract/Part-Time secondary teachers (% of total teachers)
16717,PER.SEC.CONTRACT.SAL,"World Bank: Contract Teachers, Annual Salary (in USD or local currency), secondary"
16718,PER.SEC.CPL,World Bank: Capital share of secondary expenditures (%)
16719,PER.SEC.CPL.TOT,"World Bank: Share of total capital education expenditure (%), secondary"
16720,PER.SEC.DS.SHARE,"World Bank: Share of schools with double shifts (%), secondary"
16721,PER.SEC.EFF.REP,"World Bank: Repetition/Drop-out Inefficiency Cost, secondary"
16722,PER.SEC.EFF.REP.YEAR,"World Bank: Repetition/Dropout Inefficiency Annual Resource Input Ratio, secondary"
16723,PER.SEC.EFF.REP.YEAR.PUB,"World Bank: Repetition/Dropout Inefficiency Annual Resource Input Ratio, secondary public schools"
16724,PER.SEC.EFF.REP.YEAR.PVT,"World Bank: Repetition/Dropout Inefficiency Annual Resource Input Ratio, secondary private schools"
16725,PER.SEC.EFF.TOT,"World Bank: Total Cost of Inefficiencies (USD or local currency), secondary"
16726,PER.SEC.EXE.CPL,"World Bank: Capital education budget execution rate (%), secondary"
16727,PER.SEC.EXE.RCT,"World Bank: Recurrent education budget execution rate (%), secondary"
16728,PER.SEC.EXE.SAL,"World Bank: Salary execution rate (%), secondary"
16729,PER.SEC.EXE.TOT,"World Bank: Education budget execution rate, secondary (%)"
16730,PER.SEC.GDP,World Bank: Share of GDP for education expenditures on secondary education (%)
16731,PER.SEC.GS.RCT,World Bank: Share of secondary recurrent expenditures for goods and services (%)
16732,PER.SEC.HH.BOARD,World Bank: Household spending per student on room/board for secondary education (USD or local currency)
16733,PER.SEC.HH.TEXT,World Bank: Household spending per student on textbooks for secondary education (USD or local currency)
16734,PER.SEC.HH.TRNSPT,World Bank: Household spending per student on transportation for secondary education (USD or local currency)
16735,PER.SEC.HH.TUIT,World Bank: Household spending per student on tuition for secondary education (USD or local currency)
16736,PER.SEC.HH.UNIF,World Bank: Household spending per student on uniforms/clothing for secondary education (USD or local currency)
16737,PER.SEC.ITL.SHARE,World Bank: Share of education expenditures from international sources for secondary education (%)
16738,PER.SEC.PCR,"World Bank: Pupil/Classroom Ratio, secondary"
16739,PER.SEC.PPC,"World Bank: Pupils/Class, secondary"
16740,PER.SEC.PPS,"World Bank: Pupils/School, secondary"
16741,PER.SEC.PPS.PRIV,World Bank: Pupils/Private Secondary School
16742,PER.SEC.PPS.PUB,World Bank: Pupils/Public Secondary School
16743,PER.SEC.PQTR,"World Bank: Pupils/Certified Teacher Ratio, secondary"
16744,PER.SEC.PRIV.PS,World Bank: Per student expenditures in private secondary institutions (in USD or local currency)
16745,PER.SEC.PRT.PRIV,World Bank: Pupil/Teacher Ratio for Private Secondary Schools
16746,PER.SEC.PS.GDP,"World Bank: Public education expenditure per student (% of GDP per capita), secondary"
16747,PER.SEC.PS.NONSAL,"World Bank: Per student non-salary spending, secondary (in USD or local currency)"
16748,PER.SEC.PS.PRM,"World Bank: Ratio of expenditures per student, secondary to primary"
16749,PER.SEC.PS.PUB,World Bank: Per student expenditures in public secondary institutions (in USD or local currency)
16750,PER.SEC.PS.RCT.RATIO,World Bank: Ratio of secondary per capita/per student recurrent expenditures relative to primary education
16751,PER.SEC.PS.TEXT,"World Bank: Per student expenditure on Teaching/learning materials, secondary (in USD or local currency)"
16752,PER.SEC.PS.USD,"World Bank: Expenditures per student per year (in USD), secondary"
16753,PER.SEC.PSTF,"World Bank: Pupil/Total Staff Ratio, secondary"
16754,PER.SEC.PTC.CIVIL,World Bank: Pupil/Teacher Ratio for secondary schools with Civil Service Teachers
16755,PER.SEC.PTR,"World Bank: Pupil/Teacher Ratio, secondary"
16756,PER.SEC.PTR.CONTRACT,World Bank: Pupil/Teacher Ratio for secondary schools with Contract Teachers
16757,PER.SEC.PTR.PUBLIC,World Bank: Pupil/Teacher Ratio for Public Secondary Schools
16758,PER.SEC.PVT.FEE,"World Bank: Private institution fees, secondary (in USD or local currency)"
16759,PER.SEC.QTL.NP,World Bank: Share of total secondary education expenditures for non-poor students (%)
16760,PER.SEC.QTL.P40,"World Bank: Share of education expenditures for the poorest 40% of students (%), Secondary"
16761,PER.SEC.QTL.POOR,World Bank: Share of total secondary education expenditures for poor students (%)
16762,PER.SEC.QTL.Q1,World Bank: Share of secondary education expenditures for Quintile 1 (poorest) (%)
16763,PER.SEC.QTL.Q2,World Bank: Share of secondary education expenditures for Quintile 2 (%)
16764,PER.SEC.QTL.Q3,World Bank: Share of secondary education expenditures for Quintile 3 (%)
16765,PER.SEC.QTL.Q4,World Bank: Share of secondary education expenditures for Quintile 4 (%)
16766,PER.SEC.QTL.Q5,World Bank: Share of secondary education expenditures for Quintile 5 (richest) (%)
16767,PER.SEC.QTL.R40,"World Bank: Share of education expenditures for the richest 40% of students (%), Secondary"
16768,PER.SEC.RCT,World Bank: Recurrent share of secondary expenditures (%)
16769,PER.SEC.RCT.GDP,World Bank: Secondary recurrent expenditures as a share of GDP (%)
16770,PER.SEC.RCT.PS,World Bank: Recurrent expenditures per secondary student (USD or local currency)
16771,PER.SEC.RCT.TOT,"World Bank: Share of total recurrent education expenditure (%), secondary"
16772,PER.SEC.SAL,World Bank: Salaries' share of secondary education expenditures (%)
16773,PER.SEC.SAL.GDP,"World Bank: Ratio of Teacher Salaries to per capita GDP, secondary"
16774,PER.SEC.SAL.LOC,"World Bank: Average Annual Teacher Salary in local currency, secondary"
16775,PER.SEC.SAL.PS,World Bank: Salary expenditures per secondary student (USD or local currency)
16776,PER.SEC.SAL.RCT,World Bank: Share of recurrent education expenditures for secondary salaries (%)
16777,PER.SEC.SAL.SHARE,World Bank: Share of total salary expenditures for secondary (%)
16778,PER.SEC.SAL.SHARE.RCT,World Bank: Salaries' share of secondary recurrent expenditures (%)
16779,PER.SEC.SAL.TOT,World Bank: Share of total education expenditures for secondary salaries (%)
16780,PER.SEC.SAL.USD,"World Bank: Average Annual Teacher Salary in USD, secondary"
16781,PER.SEC.TCH.HRS,"World Bank: Average annual teaching load, secondary (hours of instruction per year)"
16782,PER.SEC.TCH.JOB,World Bank: Share of secondary teachers holding more than one job (%)
16783,PER.SEC.TEACH.SHARE,World Bank: Share of teachers for secondary (%)
16784,PER.SEC.TNR,"World Bank: Teaching/Non-Teaching Staff Ratio, secondary"
16785,PER.SEC.TOT,World Bank: Share of total education expenditure for secondary education (%)
16786,PER.SEC.TOT.CPL,"World Bank: Capital share of total education expenditure (%), secondary"
16787,PER.SEC.TOTEXP,World Bank: Total expenditures on secondary education (USD or local currency)
16788,PER.SEC.TRANSFER.RCT,World Bank: Share of secondary recurrent expenditures for transfers (%)
16789,PER.SEC.TS.SHARE,"World Bank: Share of schools with triple shifts (%), secondary"
16790,PER.SOR.BAS.CTL,World Bank: Share of basic education expenditures financed by central government sources (%)
16791,PER.SOR.BAS.DIST,World Bank: Share of basic education expenditures financed by district/municipal government sources (%)
16792,PER.SOR.BAS.PROV,World Bank: Share of basic education expenditures financed by provincial/state government sources (%)
16793,PER.SOR.CTL.BAS,World Bank: Share of total central government education expenditures for basic education (%)
16794,PER.SOR.CTL.CAP,World Bank: Share of central government education expenditures for capital (%)
16795,PER.SOR.CTL.CPL,World Bank: Central government share of education capital expenditures (%)
16796,PER.SOR.CTL.JR,World Bank: Share of total central government education expenditures for junior secondary (%)
16797,PER.SOR.CTL.PP,World Bank: Share of total central government education expenditures for pre-primary (%)
16798,PER.SOR.CTL.PRM,World Bank: Share of total central government education expenditures for primary (%)
16799,PER.SOR.CTL.RCT,World Bank: Central government share of recurrent education expenditures (%)
16800,PER.SOR.CTL.RCT.SHARE,World Bank: Share of central government education expenditures for recurrent expenditures (%)
16801,PER.SOR.CTL.SAL,World Bank: Central government share of education salaries (%)
16802,PER.SOR.CTL.SAL.SHARE,World Bank: Share of central government education expenditures for salaries (%)
16803,PER.SOR.CTL.SEC,World Bank: Share of total central government education expenditures for secondary (%)
16804,PER.SOR.CTL.SR,World Bank: Share of total central government education expenditures for senior secondary education (%)
16805,PER.SOR.CTL.TER,World Bank: Share of total central government education expenditures for tertiary (%)
16806,PER.SOR.CTL.TOT,World Bank: Share of total central government spending for education (%)
16807,PER.SOR.CTL.TOT.BAS,World Bank: Share of total education expenditures disbursed by the central government for basic education (%)
16808,PER.SOR.CTL.TOT.PP,World Bank: Share of total education expenditures disbursed by the central government for pre-primary (%)
16809,PER.SOR.CTL.TOT.PRM,World Bank: Share of total education expenditures disbursed by the central government for primary (%)
16810,PER.SOR.CTL.TOT.SEC,World Bank: Share of total education expenditures disbursed by the central government for secondary (%)
16811,PER.SOR.CTL.TOT.TER,World Bank: Share of total education expenditures disbursed by the central government for tertiary education (%)
16812,PER.SOR.CTL.TOT.VOC,World Bank: Share of total education expenditures disbursed by the central government for technical/vocational education (%)
16813,PER.SOR.CTL.VOC,World Bank: Share of total central government education expenditures for technical/vocational education (%)
16814,PER.SOR.DIST,World Bank: Share of total education expenditures financed by district/municipal government sources (%)
16815,PER.SOR.DIST.BAS,World Bank: Share of total education expenditures disbursed by subnational levels of government for basic education (%)
16816,PER.SOR.DIST.CTL,World Bank: Share of total education expenditures disbursed by the central government (%)
16817,PER.SOR.DIST.JR,World Bank: Share of total education expenditures disbursed by subnational levels of government for junior secondary education (%)
16818,PER.SOR.DIST.LOC,World Bank: Share of total education expenditures disbursed by district/municipal levels of government (%)
16819,PER.SOR.DIST.PP,World Bank: Share of total education expenditures disbursed by subnational levels of government for pre-primary (%)
16820,PER.SOR.DIST.PRM,World Bank: Share of total education expenditures disbursed by subnational levels of government for primary (%)
16821,PER.SOR.DIST.REG,World Bank: Share of total education expenditures disbursed by provincial/state levels of government (%)
16822,PER.SOR.DIST.REV,World Bank: Share of total district/municipal government expenditures for the education sector (%)
16823,PER.SOR.DIST.SEC,World Bank: Share of total education expenditures disbursed by subnational levels of government for secondary (%)
