,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
107,V2,Early-demographic dividend,Gini index,2016,,Aggregates,Aggregates,Aggregates,,
108,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
109,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
110,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
111,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
112,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
113,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
114,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
115,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
116,Z4,East Asia & Pacific,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
117,Z4,East Asia & Pacific,Gini index,2024,,Aggregates,Aggregates,Aggregates,,
118,Z4,East Asia & Pacific,Gini index,2023,,Aggregates,Aggregates,Aggregates,,
119,Z4,East Asia & Pacific,Gini index,2022,,Aggregates,Aggregates,Aggregates,,
120,Z4,East Asia & Pacific,Gini index,2021,,Aggregates,Aggregates,Aggregates,,
121,Z4,East Asia & Pacific,Gini index,2020,,Aggregates,Aggregates,Aggregates,,
122,Z4,East Asia & Pacific,Gini index,2019,,Aggregates,Aggregates,Aggregates,,
123,Z4,East Asia & Pacific,Gini index,2018,,Aggregates,Aggregates,Aggregates,,
124,Z4,East Asia & Pacific,Gini index,2017,,Aggregates,Aggregates,Aggregates,,
125,Z4,East Asia & Pacific,Gini index,2016,,Aggregates,Aggregates,Aggregates,,
126,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
127,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
128,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
129,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
130,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
131,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
132,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
133,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
134,4E,East Asia & Pacific (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
135,4E,East Asia & Pacific (excluding high income),Gini index,2024,,Aggregates,Aggregates,Aggregates,,
136,4E,East Asia & Pacific (excluding high income),Gini index,2023,,Aggregates,Aggregates,Aggregates,,
137,4E,East Asia & Pacific (excluding high income),Gini index,2022,,Aggregates,Aggregates,Aggregates,,
138,4E,East Asia & Pacific (excluding high income),Gini index,2021,,Aggregates,Aggregates,Aggregates,,
139,4E,East Asia & Pacific (excluding high income),Gini index,2020,,Aggregates,Aggregates,Aggregates,,
140,4E,East Asia & Pacific (excluding high income),Gini index,2019,,Aggregates,Aggregates,Aggregates,,
141,4E,East Asia & Pacific (excluding high income),Gini index,2018,,Aggregates,Aggregates,Aggregates,,
142,4E,East Asia & Pacific (excluding high income),Gini index,2017,,Aggregates,Aggregates,Aggregates,,
143,4E,East Asia & Pacific (excluding high income),Gini index,2016,,Aggregates,Aggregates,Aggregates,,
144,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
145,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
146,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
147,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
148,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
