,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
127,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2023,5.25527986417276,Aggregates,Aggregates,Aggregates,,
128,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2022,3.54811147025219,Aggregates,Aggregates,Aggregates,,
129,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2021,7.71979646853708,Aggregates,Aggregates,Aggregates,,
130,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2020,1.34522560098827,Aggregates,Aggregates,Aggregates,,
131,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2019,5.88586101772282,Aggregates,Aggregates,Aggregates,,
132,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2018,6.53713724894706,Aggregates,Aggregates,Aggregates,,
133,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2017,6.66672230599954,Aggregates,Aggregates,Aggregates,,
134,4E,East Asia & Pacific (excluding high income),GDP growth (annual %),2016,6.51009063718404,Aggregates,Aggregates,Aggregates,,
135,4E,East Asia & Pacific (excluding high income),GDP per capita (current US$),2024,10396.7957405051,Aggregates,Aggregates,Aggregates,,
136,4E,East Asia & Pacific (excluding high income),GDP per capita (current US$),2023,10125.9095208645,Aggregates,Aggregates,Aggregates,,
137,4E,East Asia & Pacific (excluding high income),GDP per capita (current US$),2022,10106.9935977814,Aggregates,Aggregates,Aggregates,,
138,4E,East Asia & Pacific (excluding high income),GDP per capita (current US$),2021,9974.57829690175,Aggregates,Aggregates,Aggregates,,
139,4E,East Asia & Pacific (excluding high income),GDP per capita (current US$),2020,8391.27634645493,Aggregates,Aggregates,Aggregates,,
140,4E,East Asia & Pacific (excluding high income),GDP per capita (current US$),2019,8286.3981179292,Aggregates,Aggregates,Aggregates,,
141,4E,East Asia & Pacific (excluding high income),GDP per capita (current US$),2018,8045.94630458507,Aggregates,Aggregates,Aggregates,,
142,4E,East Asia & Pacific (excluding high income),GDP per capita (current US$),2017,7241.92533864361,Aggregates,Aggregates,Aggregates,,
143,4E,East Asia & Pacific (excluding high income),GDP per capita (current US$),2016,6683.18386700353,Aggregates,Aggregates,Aggregates,,
144,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2024,4.96151507087529,Aggregates,Aggregates,Aggregates,,
145,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2023,5.25522126120326,Aggregates,Aggregates,Aggregates,,
146,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2022,3.54808390633295,Aggregates,Aggregates,Aggregates,,
147,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2021,7.71948799394286,Aggregates,Aggregates,Aggregates,,
148,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2020,1.34509522212088,Aggregates,Aggregates,Aggregates,,
149,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2019,5.88576805304417,Aggregates,Aggregates,Aggregates,,
150,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2018,6.53695468640676,Aggregates,Aggregates,Aggregates,,
151,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2017,6.66644763513351,Aggregates,Aggregates,Aggregates,,
152,T4,East Asia & Pacific (IDA & IBRD countries),GDP growth (annual %),2016,6.50996577419185,Aggregates,Aggregates,Aggregates,,
153,T4,East Asia & Pacific (IDA & IBRD countries),GDP per capita (current US$),2024,10513.9529323033,Aggregates,Aggregates,Aggregates,,
154,T4,East Asia & Pacific (IDA & IBRD countries),GDP per capita (current US$),2023,10239.8162178816,Aggregates,Aggregates,Aggregates,,
155,T4,East Asia & Pacific (IDA & IBRD countries),GDP per capita (current US$),2022,10220.4774431567,Aggregates,Aggregates,Aggregates,,
156,T4,East Asia & Pacific (IDA & IBRD countries),GDP per capita (current US$),2021,10086.4176067356,Aggregates,Aggregates,Aggregates,,
157,T4,East Asia & Pacific (IDA & IBRD countries),GDP per capita (current US$),2020,8485.32855185979,Aggregates,Aggregates,Aggregates,,
158,T4,East Asia & Pacific (IDA & IBRD countries),GDP per capita (current US$),2019,8379.36503263574,Aggregates,Aggregates,Aggregates,,
159,T4,East Asia & Pacific (IDA & IBRD countries),GDP per capita (current US$),2018,8136.37041895137,Aggregates,Aggregates,Aggregates,,
160,T4,East Asia & Pacific (IDA & IBRD countries),GDP per capita (current US$),2017,7323.51364847919,Aggregates,Aggregates,Aggregates,,
161,T4,East Asia & Pacific (IDA & IBRD countries),GDP per capita (current US$),2016,6758.74365728701,Aggregates,Aggregates,Aggregates,,
162,XC,Euro area,GDP growth (annual %),2024,0.911910157337687,Aggregates,Aggregates,Aggregates,,
163,XC,Euro area,GDP growth (annual %),2023,0.473405522226571,Aggregates,Aggregates,Aggregates,,
164,XC,Euro area,GDP growth (annual %),2022,3.6592192433758,Aggregates,Aggregates,Aggregates,,
165,XC,Euro area,GDP growth (annual %),2021,6.43713755486188,Aggregates,Aggregates,Aggregates,,
166,XC,Euro area,GDP growth (annual %),2020,-6.05674425052126,Aggregates,Aggregates,Aggregates,,
167,XC,Euro area,GDP growth (annual %),2019,1.62263181033828,Aggregates,Aggregates,Aggregates,,
168,XC,Euro area,GDP growth (annual %),2018,1.77991130879937,Aggregates,Aggregates,Aggregates,,
169,XC,Euro area,GDP growth (annual %),2017,2.62262590499378,Aggregates,Aggregates,Aggregates,,
170,XC,Euro area,GDP growth (annual %),2016,1.80158112775391,Aggregates,Aggregates,Aggregates,,
171,XC,Euro area,GDP per capita (current US$),2024,46945.4188234427,Aggregates,Aggregates,Aggregates,,
172,XC,Euro area,GDP per capita (current US$),2023,45330.1093015768,Aggregates,Aggregates,Aggregates,,
173,XC,Euro area,GDP per capita (current US$),2022,41608.7123275598,Aggregates,Aggregates,Aggregates,,
174,XC,Euro area,GDP per capita (current US$),2021,42984.5697414154,Aggregates,Aggregates,Aggregates,,
175,XC,Euro area,GDP per capita (current US$),2020,38236.5543048506,Aggregates,Aggregates,Aggregates,,
176,XC,Euro area,GDP per capita (current US$),2019,39220.5136743355,Aggregates,Aggregates,Aggregates,,
177,XC,Euro area,GDP per capita (current US$),2018,40107.5362854643,Aggregates,Aggregates,Aggregates,,
178,XC,Euro area,GDP per capita (current US$),2017,37243.5651015997,Aggregates,Aggregates,Aggregates,,
179,XC,Euro area,GDP per capita (current US$),2016,35228.4854539428,Aggregates,Aggregates,Aggregates,,
180,Z7,Europe & Central Asia,GDP growth (annual %),2024,1.56624845618092,Aggregates,Aggregates,Aggregates,,
181,Z7,Europe & Central Asia,GDP growth (annual %),2023,1.0463748073376,Aggregates,Aggregates,Aggregates,,
182,Z7,Europe & Central Asia,GDP growth (annual %),2022,3.39087777130349,Aggregates,Aggregates,Aggregates,,
183,Z7,Europe & Central Asia,GDP growth (annual %),2021,6.79965905280595,Aggregates,Aggregates,Aggregates,,
184,Z7,Europe & Central Asia,GDP growth (annual %),2020,-5.38089471565053,Aggregates,Aggregates,Aggregates,,
185,Z7,Europe & Central Asia,GDP growth (annual %),2019,1.82337861520314,Aggregates,Aggregates,Aggregates,,
186,Z7,Europe & Central Asia,GDP growth (annual %),2018,2.15902408385477,Aggregates,Aggregates,Aggregates,,
187,Z7,Europe & Central Asia,GDP growth (annual %),2017,2.9545404517369,Aggregates,Aggregates,Aggregates,,
188,Z7,Europe & Central Asia,GDP growth (annual %),2016,1.90557078805695,Aggregates,Aggregates,Aggregates,,
189,Z7,Europe & Central Asia,GDP per capita (current US$),2024,31555.5207890657,Aggregates,Aggregates,Aggregates,,
190,Z7,Europe & Central Asia,GDP per capita (current US$),2023,29988.9022903108,Aggregates,Aggregates,Aggregates,,
191,Z7,Europe & Central Asia,GDP per capita (current US$),2022,27913.5882331645,Aggregates,Aggregates,Aggregates,,
192,Z7,Europe & Central Asia,GDP per capita (current US$),2021,27664.8914080918,Aggregates,Aggregates,Aggregates,,
193,Z7,Europe & Central Asia,GDP per capita (current US$),2020,24167.3551199699,Aggregates,Aggregates,Aggregates,,
194,Z7,Europe & Central Asia,GDP per capita (current US$),2019,25020.8648271756,Aggregates,Aggregates,Aggregates,,
195,Z7,Europe & Central Asia,GDP per capita (current US$),2018,25408.6379771601,Aggregates,Aggregates,Aggregates,,
196,Z7,Europe & Central Asia,GDP per capita (current US$),2017,23814.1197034605,Aggregates,Aggregates,Aggregates,,
197,Z7,Europe & Central Asia,GDP per capita (current US$),2016,22519.6408855547,Aggregates,Aggregates,Aggregates,,
